scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Danaus eresimus,50065,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus eresimus,Mariposa soldado,species
Danaus erippus,126299,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus erippus,Monarca Sudamericana,species
Danaus gilippus,51743,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus,Mariposa reina,species
Diaethria candrena,371413,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Diaethria,Diaethria candrena,Mariposa ochenta y ocho azul,species
Dione juno,130451,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione juno,Mariposa pasionaria de alas largas,species
Dione juno juno,860828,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione juno,Mariposa pasionaria alas largas de las Antillas,subspecies
Dione vanillae,49150,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,Mariposa pasionaria motas blancas,species
Dione vanillae maculosa,461059,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,,subspecies
Doxocopa kallina,245915,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Doxocopa,Doxocopa kallina,Zafiro Púrpura,species
Doxocopa laurentia,123708,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Doxocopa,Doxocopa laurentia,Zafiro Común,species
Dryas iulia,50073,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dryas,Dryas iulia,Mariposa Julia,species
Dynamine myrrhina,423958,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dynamine,Dynamine myrrhina,,species
Episcada hymenaea,423947,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Episcada,Episcada hymenaea,Translúcida Común,species
Eunica eburnea,423954,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Eunica,Eunica eburnea,Satinada Grande,species
Euptoieta hortensia,462118,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Euptoieta,Euptoieta hortensia,Hortensia,species
Heliconius erato,81744,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius erato,Mariposa de alas largas de bandas carmesí,species
Heliconius erato phyllis,470431,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius erato,,subspecies
Heliconius ethilla,338569,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius ethilla,,species
Hermeuptychia hermes,132134,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,Hermeuptychia hermes,Mariposa sátira de Hermes,species
Hermeuptychia isabella,851718,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,Hermeuptychia isabella,,species
Hypanartia bella,424212,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Hypanartia,Hypanartia bella,Bellísima Común,species
Junonia genoveva,1040809,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia genoveva,Cuatro Ojos Común,species
Junonia genoveva hilaris,824773,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia genoveva,Mariposa Pavo real,subspecies
Libytheana carinenta,58561,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta,Mariposa pinocho,species
Marpesia petreus,50283,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Marpesia,Marpesia petreus,Mariposa alas de daga naranja,species
Mechanitis lysimnia,258114,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Mechanitis,Mechanitis lysimnia,Mariposa Alas de Tigre Lysimnia,species
Memphis moruus,258430,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Memphis,Memphis moruus,Mariposa Hojarasca de Boisduval,species
Methona themisto,119084,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Methona,Methona themisto,Pequeña Alas de Ámbar,species
Morpho epistrophus,346067,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Morpho,Morpho epistrophus,Cometa Ángel,species
Morpho epistrophus argentinus,345750,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Morpho,Morpho epistrophus,Bandera Argentina,subspecies
Opsiphanes invirae,258163,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Opsiphanes,Opsiphanes invirae,Duende de las Sombras,species
Ortilia ithra,370815,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Ortilia,Ortilia ithra,Bataraza,species
Ortilia velica,338610,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Ortilia,Ortilia velica,Marronucha,species
Pampasatyrus gyrtone,842862,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Pampasatyrus,Pampasatyrus gyrtone,Mariposa Dos Puntos Ocelada,species
Pampasatyrus quies,868131,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Pampasatyrus,Pampasatyrus quies,,species
Paryphthimoides poltys,511533,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Paryphthimoides,Paryphthimoides poltys,Ocelada Doble Línea,species
Praepedaliodes phanias,423912,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Praepedaliodes,Praepedaliodes phanias,,species
Siproeta epaphus,126316,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Siproeta,Siproeta epaphus,mariposa paje,species
Siproeta stelenes,50336,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Siproeta,Siproeta stelenes,Mariposa malaquita,species
Stegosatyrus periphas,842859,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Stegosatyrus,Stegosatyrus periphas,Pupila Común,species
Tegosa claudina,126384,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Tegosa,Tegosa claudina,Claudina,species
Tegosa orobia,765392,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Tegosa,Tegosa orobia,Orobia,species
Vanessa braziliensis,62502,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa braziliensis,vanesa amazónica,species
Vanessa carye,330438,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa carye,Dama de dos ojos,species
Yphthimoides celmis,539096,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Yphthimoides,Yphthimoides celmis,Marrón del Pastizal,species
Hofmannophila pseudospretella,129570,Insecta,Animalia,Insecta,Lepidoptera,Oecophoridae,Hofmannophila,Hofmannophila pseudospretella,polilla casera marrona,species
Battus polydamas,68275,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Battus,Battus polydamas,Mariposa cola de golondrina de borde dorado,species
Battus polydamas polydamas,312663,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Battus,Battus polydamas,Mariposa cola de golondrina de borde dorado,subspecies
Euryades corethrus,740175,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Euryades,Euryades corethrus,,species
Euryades duponchelii,338666,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Euryades,Euryades duponchelii,,species
Papilio anchisiades,205140,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio anchisiades,Cometa de manchas rubí,species
Papilio astyalus,245945,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio astyalus,Cometa bicolor,species
Papilio astyalus astyalus,970997,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio astyalus,,subspecies
Papilio hectorides,245948,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio hectorides,Limonera Coluda,species
Papilio hellanichus,779341,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio hellanichus,,species
Papilio scamander,705775,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio scamander,,species
Papilio thoas,85026,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio thoas,Cometa golondrina gigante pálida,species
Papilio thoas brasiliensis,560382,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio thoas,,subspecies
Parides bunichus,371974,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Parides,Parides bunichus,Viuda del Monte,species
Parides bunichus damocrates,873500,Insecta,Animalia,Insecta,Lepidoptera,Papilionidae,Parides,Parides bunichus,,subspecies
Abaeis albula,1241367,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Abaeis,Abaeis albula,Mariposa Amarilla Fantasma,species
Abaeis deva,1282677,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Abaeis,Abaeis deva,,species
Colias lesbia,424213,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Colias,Colias lesbia,Isoca de la Alfalfa,species
Colias lesbia lesbia,886424,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Colias,Colias lesbia,,subspecies
Enantia lina,258043,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Enantia,Enantia lina,Mariposa blanca mimética de líneas negras,species
Eurema elathea,338663,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Eurema,Eurema elathea,,species
Hesperocharis erota,708108,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Hesperocharis,Hesperocharis erota,,species
Hesperocharis paranensis,710064,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Hesperocharis,Hesperocharis paranensis,,species
Leptophobia aripa,62500,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Leptophobia,Leptophobia aripa,Mariposa blanca de la Col,species
Phoebis neocypris,132331,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis neocypris,Mariposa azufre coluda,species
Phoebis sennae,48550,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis sennae,Azufrada Común,species
Pyrisitia nise,122377,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Pyrisitia,Pyrisitia nise,Mariposa amarilla mimosa de borde grueso,species
Tatochila autodice,424214,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Tatochila,Tatochila autodice,Lechera Común,species
Tatochila mercedis,424215,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Tatochila,Tatochila mercedis,Mariposa mercedes,species
Theochila maenacte,707826,Insecta,Animalia,Insecta,Lepidoptera,Pieridae,Theochila,Theochila maenacte,Lechera Ribereña,species
Oiketicus geyeri,424217,Insecta,Animalia,Insecta,Lepidoptera,Psychidae,Oiketicus,Oiketicus geyeri,Bicho cigarro,species
Oiketicus kirbyi,257416,Insecta,Animalia,Insecta,Lepidoptera,Psychidae,Oiketicus,Oiketicus kirbyi,Polilla de bolsa,species
Oiketicus platensis,424218,Insecta,Animalia,Insecta,Lepidoptera,Psychidae,Oiketicus,Oiketicus platensis,Bicho Canasto,species
Singularia alternaria,876475,Insecta,Animalia,Insecta,Lepidoptera,Pterophoridae,Singularia,Singularia alternaria,,species
Aglossa caprealis,212728,Insecta,Animalia,Insecta,Lepidoptera,Pyralidae,Aglossa,Aglossa caprealis,,species
Pyralis farinalis,199870,Insecta,Animalia,Insecta,Lepidoptera,Pyralidae,Pyralis,Pyralis farinalis,Polilla parda de la harina,species
Adelotypa tinea,877483,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Adelotypa,Adelotypa tinea,Adela Polilla,species
Aricoris arenarum,1160060,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Aricoris,Aricoris arenarum,,species
Aricoris gauchoana,1030866,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Aricoris,Aricoris gauchoana,,species
Baeotis melanis,1179863,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Baeotis,Baeotis melanis,,species
Barbicornis basilis,372012,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Barbicornis,Barbicornis basilis,Caudadita,species
Chalodeta theodora,245986,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Chalodeta,Chalodeta theodora,,species
Emesis russula,423957,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Emesis,Emesis russula,Acróbata Rojiza,species
Lasaia agesilas,148505,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Lasaia,Lasaia agesilas,Mariposa Azul brillante de parche negro,species
Lemonias albofasciata,1151621,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Lemonias,Lemonias albofasciata,,species
Riodina lycisca,338566,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Riodina,Riodina lycisca,Danzarina Grande,species
Riodina lysippoides,416420,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Riodina,Riodina lysippoides,Danzarina Chica,species
Synargis axenus ochrophlegma,1045482,Insecta,Animalia,Insecta,Lepidoptera,Riodinidae,Synargis,Synargis axenus,,subspecies
Automeris coresus,792418,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris coresus,Polilla Pavo Real Oscura,species
Automeris illustris,485082,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris illustris,,species
Automeris naranja,447870,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris naranja,Polilla Pavo Real,species
Cerodirphia vagans,1236457,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Cerodirphia,Cerodirphia vagans,,species
Citheronia brissotii,366915,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Citheronia,Citheronia brissotii,,species
Citheronia brissotii meridionalis,366914,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Citheronia,Citheronia brissotii,,subspecies
Citheronia vogleri,556076,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Citheronia,Citheronia vogleri,,species
Eacles imperialis,81590,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis,Polilla Imperial,species
Eacles imperialis magnifica,840750,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis,,subspecies
Eudyaria zeta,626509,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Eudyaria,Eudyaria zeta,Polilla del Eryngium,species
Giacomellia bilineata,765067,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Giacomellia,Giacomellia bilineata,,species
Heliconisa pagenstecheri,765068,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Heliconisa,Heliconisa pagenstecheri,,species
Hylesia nigricans,415400,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia nigricans,Gusano quemador,species
Hyperchiria incisa,784927,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria incisa,,species
Leucanella viridescens,83650,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Leucanella,Leucanella viridescens,Xochiaguatecolote rosado,species
Lonomia obliqua,120509,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Lonomia,Lonomia obliqua,,species
Periga circumstans,959939,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Periga,Periga circumstans,,species
Psilopygida walkeri,737002,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Psilopygida,Psilopygida walkeri,,species
Rothschildia arethusa,765060,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Rothschildia,Rothschildia arethusa,,species
Rothschildia jacobaeae,337561,Insecta,Animalia,Insecta,Lepidoptera,Saturniidae,Rothschildia,Rothschildia jacobaeae,Polilla de las Chilcas,species
Adhemarius gannascus,257265,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Adhemarius,Adhemarius gannascus,,species
Aellopos clavipes,143822,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Aellopos,Aellopos clavipes,Polilla colibrí,species
Agrius cingulata,119086,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Agrius,Agrius cingulata,Esfinge de pintas rosadas,species
Erinnyis alope,143824,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Erinnyis,Erinnyis alope,Polilla de la Papaya,species
Erinnyis ello,143586,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Erinnyis,Erinnyis ello,Gusano cachudo de la yuca,species
Erinnyis oenotrus,143826,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Erinnyis,Erinnyis oenotrus,,species
Eumorpha analis,335016,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha analis,Polilla Esfinge de Triángulos,species
Eumorpha fasciatus,128012,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha fasciatus,Polilla Esfinge Bandeada,species
Eumorpha labruscae,143828,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha labruscae,Polilla esfinge de Gaudi,species
Eumorpha labruscae labruscae,312145,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha labruscae,,subspecies
Eumorpha vitis,143830,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha vitis,Polilla esfinge de las lianas,species
Hyles lineata,49348,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,Polilla Esfinge Rayada,species
Manduca rustica,126568,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca rustica,Esfinge Rústica,species
Manduca sexta,61505,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,Polilla del cuerno del tabaco,species
Xylophanes tersa,69737,Insecta,Animalia,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes tersa,Polilla Esfinge Tersa,species
Phereoeca uterella,363376,Insecta,Animalia,Insecta,Lepidoptera,Tineidae,Phereoeca,Phereoeca uterella,,species
Argyrotaenia sphaleropa,624907,Insecta,Animalia,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia sphaleropa,,species
Stylura forficula,489569,Insecta,Animalia,Insecta,Lepidoptera,Zygaenidae,Stylura,Stylura forficula,,species
Acontista brevipennis,748773,Insecta,Animalia,Insecta,Mantodea,Acanthopidae,Acontista,Acontista brevipennis,,species
Brunneria subaptera,748850,Insecta,Animalia,Insecta,Mantodea,Coptopterygidae,Brunneria,Brunneria subaptera,,species
Coptopteryx argentina,634616,Insecta,Animalia,Insecta,Mantodea,Coptopterygidae,Coptopteryx,Coptopteryx argentina,,species
Coptopteryx gayi,539098,Insecta,Animalia,Insecta,Mantodea,Coptopterygidae,Coptopteryx,Coptopteryx gayi,,species
Parastagmatoptera theresopolitana,750322,Insecta,Animalia,Insecta,Mantodea,Mantidae,Parastagmatoptera,Parastagmatoptera theresopolitana,,species
Pseudovates iheringi,750353,Insecta,Animalia,Insecta,Mantodea,Mantidae,Pseudovates,Pseudovates iheringi,,species
Stagmatoptera hyaloptera,539097,Insecta,Animalia,Insecta,Mantodea,Mantidae,Stagmatoptera,Stagmatoptera hyaloptera,,species
Chrysoperla argentina,59436,Insecta,Animalia,Insecta,Neuroptera,Chrysopidae,Chrysoperla,Chrysoperla argentina,,species
Chrysoperla externa,196458,Insecta,Animalia,Insecta,Neuroptera,Chrysopidae,Chrysoperla,Chrysoperla externa,,species
Hemerobius bolivari,307642,Insecta,Animalia,Insecta,Neuroptera,Hemerobiidae,Hemerobius,Hemerobius bolivari,Crisopa Marrón,species
Nusalala tessellata,705523,Insecta,Animalia,Insecta,Neuroptera,Hemerobiidae,Nusalala,Nusalala tessellata,,species
Paramantispa ambusta,843235,Insecta,Animalia,Insecta,Neuroptera,Mantispidae,Paramantispa,Paramantispa ambusta,,species
Paramantispa decorata,865229,Insecta,Animalia,Insecta,Neuroptera,Mantispidae,Paramantispa,Paramantispa decorata,,species
Paramantispa prolixa,604637,Insecta,Animalia,Insecta,Neuroptera,Mantispidae,Paramantispa,Paramantispa prolixa,,species
Argentoleon irrigatus,868240,Insecta,Animalia,Insecta,Neuroptera,Myrmeleontidae,Argentoleon,Argentoleon irrigatus,,species
Vella fallax,308617,Insecta,Animalia,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,,species
Anax amazili,94036,Insecta,Animalia,Insecta,Odonata,Aeshnidae,Anax,Anax amazili,Zurcidora del crepúsculo,species
Castoraeschna decurvata,562262,Insecta,Animalia,Insecta,Odonata,Aeshnidae,Castoraeschna,Castoraeschna decurvata,,species
Remartinia luteipennis,111582,Insecta,Animalia,Insecta,Odonata,Aeshnidae,Remartinia,Remartinia luteipennis,Zurcidora de bandas verdes común,species
Rhionaeschna bonariensis,542509,Insecta,Animalia,Insecta,Odonata,Aeshnidae,Rhionaeschna,Rhionaeschna bonariensis,Alguacil bonaerense,species
Rhionaeschna confusa,562397,Insecta,Animalia,Insecta,Odonata,Aeshnidae,Rhionaeschna,Rhionaeschna confusa,,species
Rhionaeschna planaltica,111736,Insecta,Animalia,Insecta,Odonata,Aeshnidae,Rhionaeschna,Rhionaeschna planaltica,,species
Staurophlebia reticulata,182589,Insecta,Animalia,Insecta,Odonata,Aeshnidae,Staurophlebia,Staurophlebia reticulata,,species
Hetaerina rosea,197166,Insecta,Animalia,Insecta,Odonata,Calopterygidae,Hetaerina,Hetaerina rosea,,species
Mnesarete pruinosa,197184,Insecta,Animalia,Insecta,Odonata,Calopterygidae,Mnesarete,Mnesarete pruinosa,,species
Acanthagrion floridense,197549,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Acanthagrion,Acanthagrion floridense,,species
Acanthagrion lancea,197553,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Acanthagrion,Acanthagrion lancea,,species
Argentagrion ambiguum,197473,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Argentagrion,Argentagrion ambiguum,,species
Argia albistigma,197759,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Argia,Argia albistigma,,species
Argia serva,197716,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Argia,Argia serva,,species
Cyanallagma bonariense,98813,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Cyanallagma,Cyanallagma bonariense,,species
Ischnura fluviatilis,103487,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura fluviatilis,,species
Neoneura ethela,197398,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Neoneura,Neoneura ethela,,species
Oxyagrion rubidum,197620,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Oxyagrion,Oxyagrion rubidum,,species
Oxyagrion terminale,197616,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Oxyagrion,Oxyagrion terminale,,species
Telebasis willinki,113849,Insecta,Animalia,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis willinki,,species
Aphylla producta,562463,Insecta,Animalia,Insecta,Odonata,Gomphidae,Aphylla,Aphylla producta,,species
Phyllocycla vesta,562695,Insecta,Animalia,Insecta,Odonata,Gomphidae,Phyllocycla,Phyllocycla vesta,,species
Progomphus lepidus,562740,Insecta,Animalia,Insecta,Odonata,Gomphidae,Progomphus,Progomphus lepidus,,species
Lestes spatula,197304,Insecta,Animalia,Insecta,Odonata,Lestidae,Lestes,Lestes spatula,,species
Lestes undulatus,104460,Insecta,Animalia,Insecta,Odonata,Lestidae,Lestes,Lestes undulatus,,species
Brachymesia furcata,95982,Insecta,Animalia,Insecta,Odonata,Libellulidae,Brachymesia,Brachymesia furcata,Rayadora de cola roja,species
Dasythemis mincki,99127,Insecta,Animalia,Insecta,Odonata,Libellulidae,Dasythemis,Dasythemis mincki,,species
Diastatops intensa,83272,Insecta,Animalia,Insecta,Odonata,Libellulidae,Diastatops,Diastatops intensa,,species
Elasmothemis constricta,428681,Insecta,Animalia,Insecta,Odonata,Libellulidae,Elasmothemis,Elasmothemis constricta,,species
Erythemis attala,100382,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythemis,Erythemis attala,Rayadora espinosa negra,species
Erythemis peruviana,100386,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythemis,Erythemis peruviana,Rayadora espinosa arrebolada,species
Erythemis plebeja,53867,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythemis,Erythemis plebeja,Rayadora espinosa cola de alfiler,species
Erythemis vesiculosa,55260,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythemis,Erythemis vesiculosa,Rayadora espinosa verde,species
Erythrodiplax atroterminata,563054,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax atroterminata,,species
Erythrodiplax corallina,504999,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax corallina,,species
Erythrodiplax media,338527,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax media,,species
Erythrodiplax melanorubra,509334,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax melanorubra,,species
Erythrodiplax nigricans,563064,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax nigricans,,species
Erythrodiplax umbrata,50342,Insecta,Animalia,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata,Rayadora de bandas negras,species
Macrothemis imitans,105077,Insecta,Animalia,Insecta,Odonata,Libellulidae,Macrothemis,Macrothemis imitans,Rayadora de franjas marfil,species
Miathyria marcella,105699,Insecta,Animalia,Insecta,Odonata,Libellulidae,Miathyria,Miathyria marcella,Rayadora del jacinto,species
Micrathyria hypodidyma,563134,Insecta,Animalia,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hypodidyma,,species
Micrathyria longifasciata,105733,Insecta,Animalia,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria longifasciata,,species
Micrathyria spuria,105737,Insecta,Animalia,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria spuria,,species
Nephepeltia flavifrons,518251,Insecta,Animalia,Insecta,Odonata,Libellulidae,Nephepeltia,Nephepeltia flavifrons,,species
Orthemis ambinigra,83263,Insecta,Animalia,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ambinigra,,species
Orthemis nodiplaga,107938,Insecta,Animalia,Insecta,Odonata,Libellulidae,Orthemis,Orthemis nodiplaga,,species
Pantala flavescens,108344,Insecta,Animalia,Insecta,Odonata,Libellulidae,Pantala,Pantala flavescens,Planeador amarillo común,species
Perithemis icteroptera,109160,Insecta,Animalia,Insecta,Odonata,Libellulidae,Perithemis,Perithemis icteroptera,Ambarina de alas amarillas,species
Perithemis lais,109162,Insecta,Animalia,Insecta,Odonata,Libellulidae,Perithemis,Perithemis lais,Ambarina de bandas finas,species
Perithemis tenera,59776,Insecta,Animalia,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,Ambarina del Este,species
Planiplax erythropyga,109616,Insecta,Animalia,Insecta,Odonata,Libellulidae,Planiplax,Planiplax erythropyga,,species
Tramea binotata,114310,Insecta,Animalia,Insecta,Odonata,Libellulidae,Tramea,Tramea binotata,Planeadora de alas oscuras,species
Tramea cophysa,182591,Insecta,Animalia,Insecta,Odonata,Libellulidae,Tramea,Tramea cophysa,Libélula de alforjas de Galápagos,species
Abracris flavolineata,119627,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Abracris,Abracris flavolineata,,species
Aleuas lineatus,757052,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Aleuas,Aleuas lineatus,,species
Aleuas vitticollis,709801,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Aleuas,Aleuas vitticollis,,species
Allotruxalis gracilis,437630,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Allotruxalis,Allotruxalis gracilis,,species
