scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Jasminum polyanthum,342641,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Jasminum,Jasminum polyanthum,Jazmín rosa asiático,species
Ligustrum lucidum,77740,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum lucidum,Ligustro,species
Ligustrum sinense,128769,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum sinense,Ligustrina,species
Ligustrum vulgare,119805,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Ligustrum vulgare,aligustre,species
Menodora integrifolia,1068879,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Menodora,Menodora integrifolia,,species
Olea europaea,57140,Plantae,Plantae,Magnoliopsida,Lamiales,Oleaceae,Olea,Olea europaea,olivo,species
Agalinis communis,830545,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,Agalinis communis,,species
Agalinis genistifolia,1031277,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,Agalinis genistifolia,,species
Agalinis linarioides,558716,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis,Agalinis linarioides,,species
Bellardia trixago,51286,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Bellardia,Bellardia trixago,Gallocresta,species
Bellardia viscosa,537967,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Bellardia,Bellardia viscosa,,species
Buchnera longifolia,159579,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Buchnera,Buchnera longifolia,,species
Castilleja arvensis,133740,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,Castilleja arvensis,cresta de gallo,species
Castilleja arvensis pastorei,1196830,Plantae,Plantae,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,Castilleja arvensis,,subspecies
Angelonia integerrima,790503,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Angelonia,Angelonia integerrima,,species
Antirrhinum majus,48969,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum,Antirrhinum majus,Dragón,species
Bacopa monnieri,75732,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Bacopa,Bacopa monnieri,Verdolaga de puerco,species
Callitriche lechleri,1066105,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche lechleri,,species
Conobea glechomoides,1220364,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Conobea,Conobea glechomoides,,species
Cymbalaria muralis,55727,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Cymbalaria,Cymbalaria muralis,hierba del campanario,species
Gratiola peruviana,353896,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Gratiola,Gratiola peruviana,,species
Mecardonia procumbens,165207,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Mecardonia,Mecardonia procumbens,hoja de quebranto,species
Mecardonia tenella,878620,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Mecardonia,Mecardonia tenella,,species
Nuttallanthus texanus,78235,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Nuttallanthus,Nuttallanthus texanus,,species
Plantago australis,166997,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago australis,Llantén,species
Plantago brasiliensis,841854,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago brasiliensis,,species
Plantago lanceolata,53178,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago lanceolata,Llantén menor,species
Plantago major,58961,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago major,cancerina,species
Plantago myosuros,592193,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago myosuros,,species
Plantago tomentosa,962891,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago tomentosa,,species
Scoparia dulcis,317963,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Scoparia,Scoparia dulcis,Paraguay,species
Scoparia montevidensis,230664,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Scoparia,Scoparia montevidensis,,species
Stemodia hyptoides,1068723,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia hyptoides,,species
Stemodia palustris,876813,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia palustris,,species
Stemodia tetragona,1193319,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia tetragona,,species
Stemodia verticillata,282976,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Stemodia,Stemodia verticillata,,species
Veronica anagallis-aquatica,57858,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica anagallis-aquatica,anagálide acuática,species
Veronica arvensis,55748,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica arvensis,,species
Veronica peregrina,60317,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica peregrina,Azulete peregrino,species
Veronica persica,55666,Plantae,Plantae,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica persica,Azulete pérsico,species
Buddleja angusticarpa,1146709,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja angusticarpa,,species
Buddleja madagascariensis,159587,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja madagascariensis,,species
Buddleja stachyoides,742735,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja stachyoides,Cambará,species
Myoporum laetum,63611,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Myoporum,Myoporum laetum,transparente,species
Verbascum virgatum,64130,Plantae,Plantae,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,Verbascum virgatum,Gordolobo,species
Aloysia chamaedryfolia,1152867,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Aloysia,Aloysia chamaedryfolia,,species
Aloysia gratissima,56891,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Aloysia,Aloysia gratissima,Vara dulce,species
Citharexylum montevidense,430833,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Citharexylum,Citharexylum montevidense,Tarumán,species
Duranta erecta,162153,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Duranta,Duranta erecta,Coralillo,species
Glandularia aristigera,465569,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Glandularia,Glandularia aristigera,,species
Glandularia canadensis,81793,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Glandularia,Glandularia canadensis,Verbena rosa,species
Glandularia dissecta,543078,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Glandularia,Glandularia dissecta,,species
Glandularia peruviana,163317,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Glandularia,Glandularia peruviana,margarita punzó,species
Glandularia platensis,552880,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Glandularia,Glandularia platensis,,species
Glandularia selloi,781611,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Glandularia,Glandularia selloi,,species
Lantana camara,50333,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana camara,Cinco negritos,species
Lantana camara camara,136407,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana camara,,subspecies
Lantana fucata,545679,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana fucata,Pronto alivio,species
Lantana megapotamica,841141,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana megapotamica,Lantana Morada,species
Lantana montevidensis,77624,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana montevidensis,verbena rastrera,species
Lippia alba,223926,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lippia,Lippia alba,Salvia sija,species
Lippia arechavaletae,1031136,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lippia,Lippia arechavaletae,,species
Lippia coarctata,1138083,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lippia,Lippia coarctata,,species
Lippia turbinata,431232,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Lippia,Lippia turbinata,,species
Phyla nodiflora,59040,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Phyla,Phyla nodiflora,Bella alfombra,species
Phyla nodiflora minor,1127380,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Phyla,Phyla nodiflora,Hierba del mosquito,subspecies
Phyla nodiflora nodiflora,59039,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Phyla,Phyla nodiflora,,subspecies
Stachytarpheta cayennensis,126569,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta cayennensis,,species
Verbena bonariensis,79487,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena bonariensis,Verbena argentina,species
Verbena gracilescens,1032338,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena gracilescens,,species
Verbena gracilescens gracilescens,1032021,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena gracilescens,,subspecies
Verbena intermedia,554013,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena intermedia,,species
Verbena litoralis,64179,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena litoralis,verbena del litoral,species
Verbena montevidensis,170151,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena montevidensis,,species
Verbena pulchella,79492,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena pulchella,Verbena sudamericana,species
Verbena rigida,127942,Plantae,Plantae,Magnoliopsida,Lamiales,Verbenaceae,Verbena,Verbena rigida,,species
Laurus nobilis,54759,Plantae,Plantae,Magnoliopsida,Laurales,Lauraceae,Laurus,Laurus nobilis,Laurel de Castilla,species
Nectandra angustifolia,910345,Plantae,Plantae,Magnoliopsida,Laurales,Lauraceae,Nectandra,Nectandra angustifolia,Laurel de río,species
Ocotea acutifolia,884001,Plantae,Plantae,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea acutifolia,Laurel criollo,species
Ocotea puberula,285224,Plantae,Plantae,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea puberula,Guaica,species
Persea americana,62831,Plantae,Plantae,Magnoliopsida,Laurales,Lauraceae,Persea,Persea americana,Aguacate,species
Annona maritima,430651,Plantae,Plantae,Magnoliopsida,Magnoliales,Annonaceae,Annona,Annona maritima,,species
Magnolia grandiflora,83074,Plantae,Plantae,Magnoliopsida,Magnoliales,Magnoliaceae,Magnolia,Magnolia grandiflora,Magnolia común,species
Erythroxylum microphyllum,790003,Plantae,Plantae,Magnoliopsida,Malpighiales,Erythroxylaceae,Erythroxylum,Erythroxylum microphyllum,,species
Acalypha communis,564993,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha communis,,species
Acalypha multicaulis,84598,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha multicaulis,,species
Astraea lobata,83246,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Astraea,Astraea lobata,,species
Croton cuchillae-nigrae,1031888,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton cuchillae-nigrae,,species
Croton lanatus,989770,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton lanatus,,species
Croton montevidensis,1145766,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton montevidensis,,species
Croton nitrariifolius,1104986,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton nitrariifolius,,species
Croton pycnocephalus,1156078,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton pycnocephalus,,species
Croton subpannosus,780255,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton subpannosus,,species
Ditaxis acaulis,993230,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Ditaxis,Ditaxis acaulis,,species
Ditaxis rhizantha,1305768,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Ditaxis,Ditaxis rhizantha,,species
Euphorbia caespitosa,1074724,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia caespitosa,,species
Euphorbia compactum,739078,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia compactum,,species
Euphorbia papillosa,1067759,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia papillosa,,species
Euphorbia peplus,57036,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia peplus,Lecherillo mediterráneo,species
Euphorbia prostrata,200053,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia prostrata,Golondrina,species
Euphorbia pulcherrima,162845,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia pulcherrima,nochebuena,species
Euphorbia selloi,507683,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia selloi,,species
Euphorbia serpens,200054,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia serpens,,species
Manihot grahamii,165140,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Manihot grahamii,Falso Cafeto,species
Melanolepis multiglandulosa,471230,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Melanolepis,Melanolepis multiglandulosa,,species
Ricinus communis,56739,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,Ricinus communis,Higuerilla,species
Sapium glandulosum,120167,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Sapium,Sapium glandulosum,amatillo,species
Sapium haematospermum,484057,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Sapium,Sapium haematospermum,Curupí,species
Sebastiania brasiliensis,704880,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Sebastiania,Sebastiania brasiliensis,Blanquillo,species
Sebastiania commersoniana,891981,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Sebastiania,Sebastiania commersoniana,Guindillo,species
Sebastiania schottiana,1071054,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Sebastiania,Sebastiania schottiana,,species
Tragia geraniifolia,790338,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Tragia,Tragia geraniifolia,,species
Tragia pinnata,1353278,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Tragia,Tragia pinnata,,species
Tragia volubilis,282313,Plantae,Plantae,Magnoliopsida,Malpighiales,Euphorbiaceae,Tragia,Tragia volubilis,,species
Hypericum brasiliense,859349,Plantae,Plantae,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum brasiliense,,species
Hypericum cavernicola,859362,Plantae,Plantae,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum cavernicola,,species
Hypericum connatum,859368,Plantae,Plantae,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum connatum,,species
Hypericum myrianthum,859483,Plantae,Plantae,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum myrianthum,,species
Cliococca selaginoides,848261,Plantae,Plantae,Magnoliopsida,Malpighiales,Linaceae,Cliococca,Cliococca selaginoides,,species
Linum burkartii,847954,Plantae,Plantae,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum burkartii,,species
Linum erigeroides,848007,Plantae,Plantae,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum erigeroides,,species
Linum perenne,60491,Plantae,Plantae,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum perenne,Lino,species
Linum usitatissimum,51306,Plantae,Plantae,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum usitatissimum,Linaza,species
Aspicarpa pulchella,1159621,Plantae,Plantae,Magnoliopsida,Malpighiales,Malpighiaceae,Aspicarpa,Aspicarpa pulchella,,species
Callaeum psilophyllum,897732,Plantae,Plantae,Magnoliopsida,Malpighiales,Malpighiaceae,Callaeum,Callaeum psilophyllum,,species
Galphimia australis,930833,Plantae,Plantae,Magnoliopsida,Malpighiales,Malpighiaceae,Galphimia,Galphimia australis,,species
Heteropterys glabra,542500,Plantae,Plantae,Magnoliopsida,Malpighiales,Malpighiaceae,Heteropterys,Heteropterys glabra,flor de mariposa,species
Janusia guaranitica,543802,Plantae,Plantae,Magnoliopsida,Malpighiales,Malpighiaceae,Janusia,Janusia guaranitica,,species
Stigmaphyllon bonariense,862010,Plantae,Plantae,Magnoliopsida,Malpighiales,Malpighiaceae,Stigmaphyllon,Stigmaphyllon bonariense,Papa de río,species
Stigmaphyllon jatrophifolium,994215,Plantae,Plantae,Magnoliopsida,Malpighiales,Malpighiaceae,Stigmaphyllon,Stigmaphyllon jatrophifolium,,species
Passiflora alata,51447,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora alata,Flor de la pasión de alas,species
Passiflora caerulea,51454,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora caerulea,Mburucuyá,species
Passiflora chrysophylla,872437,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora chrysophylla,,species
Passiflora misera,542070,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Passiflora misera,Mburucuyá miní,species
Piriqueta suborbicularis,852969,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Piriqueta,Piriqueta suborbicularis,,species
Piriqueta taubatensis,852972,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Piriqueta,Piriqueta taubatensis,,species
Turnera sidoides,481156,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Turnera,Turnera sidoides,Amapolita,species
Turnera sidoides integrifolia,1145638,Plantae,Plantae,Magnoliopsida,Malpighiales,Passifloraceae,Turnera,Turnera sidoides,,subspecies
Phyllanthus niruri,166755,Plantae,Plantae,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus niruri,Dormilona,species
Phyllanthus ramillosus,1312005,Plantae,Plantae,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus ramillosus,,species
Phyllanthus sellowianus,888613,Plantae,Plantae,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus sellowianus,Sarandí blanco,species
Podostemum comatum,1275881,Plantae,Plantae,Magnoliopsida,Malpighiales,Podostemaceae,Podostemum,Podostemum comatum,,species
Azara uruguayensis,809121,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Azara,Azara uruguayensis,,species
Casearia decandra,83031,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia decandra,,species
Casearia sylvestris,273870,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia sylvestris,botoncillo,species
Populus alba,47570,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus alba,Álamo blanco,species
Populus deltoides,52119,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus deltoides,Chopo americano,species
Populus nigra,47565,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Populus,Populus nigra,Álamo negro,species
Salix babylonica,58316,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix babylonica,sauce llorón,species
Salix humboldtiana,209991,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix humboldtiana,Sauce colorado,species
Xylosma schroederi,1108181,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Xylosma,Xylosma schroederi,,species
Xylosma tweediana,1031109,Plantae,Plantae,Magnoliopsida,Malpighiales,Salicaceae,Xylosma,Xylosma tweediana,Espina colorada,species
Anchietea pyrifolia,785987,Plantae,Plantae,Magnoliopsida,Malpighiales,Violaceae,Anchietea,Anchietea pyrifolia,,species
Hybanthus nanus,977506,Plantae,Plantae,Magnoliopsida,Malpighiales,Violaceae,Hybanthus,Hybanthus nanus,,species
Pombalia bicolor,977242,Plantae,Plantae,Magnoliopsida,Malpighiales,Violaceae,Pombalia,Pombalia bicolor,,species
Pombalia parviflora,977215,Plantae,Plantae,Magnoliopsida,Malpighiales,Violaceae,Pombalia,Pombalia parviflora,,species
Viola odorata,55845,Plantae,Plantae,Magnoliopsida,Malpighiales,Violaceae,Viola,Viola odorata,Violeta común,species
Crocanthemum brasiliense,869903,Plantae,Plantae,Magnoliopsida,Malvales,Cistaceae,Crocanthemum,Crocanthemum brasiliense,,species
Abutilon grandifolium,157839,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Abutilon,Abutilon grandifolium,Malvavisco,species
Abutilon hulseanum,157841,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Abutilon,Abutilon hulseanum,,species
Abutilon terminale,829388,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Abutilon,Abutilon terminale,,species
Abutilon umbelliflorum,1031930,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Abutilon,Abutilon umbelliflorum,,species
Anoda cristata,75455,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Anoda,Anoda cristata,Alache,species
Ayenia mansfeldiana,1031913,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Ayenia,Ayenia mansfeldiana,,species
Brachychiton populneus,349248,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Brachychiton,Brachychiton populneus,Brachichito,species
Callianthe megapotamica,508221,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Callianthe,Callianthe megapotamica,Farolito,species
Callianthe picta,570676,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Callianthe,Callianthe picta,Farolito japonés,species
Ceiba speciosa,154290,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Árbol botella,species
Cienfuegosia drummondii,160576,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Cienfuegosia,Cienfuegosia drummondii,,species
Cienfuegosia sulphurea,878625,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Cienfuegosia,Cienfuegosia sulphurea,,species
Grewia occidentalis,334567,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Grewia,Grewia occidentalis,Flor de cruz sudafricana,species
Hibiscus rosa-sinensis,62876,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus rosa-sinensis,Tulipán moteado,species
Hibiscus striatus,163774,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus striatus,Rosa de río,species
Hibiscus syriacus,126585,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus syriacus,tulipán chino,species
Krapovickasia flavescens,825338,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Krapovickasia,Krapovickasia flavescens,,species
Luehea divaricata,135403,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Luehea,Luehea divaricata,Azota caballos,species
Malva arborea,77950,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malva,Malva arborea,,species
Malva parviflora,58202,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malva,Malva parviflora,malva de Castilla,species
Malvastrum coromandelianum,165115,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malvastrum,Malvastrum coromandelianum,Escobillo,species
Malvaviscus penduliflorus,165118,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Malvaviscus,Malvaviscus penduliflorus,moco de guajolote,species
Melochia pyramidata,165294,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Melochia,Melochia pyramidata,Escobilla,species
Modiola caroliniana,78087,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Modiola,Modiola caroliniana,Sanatodo,species
Pavonia cymbalaria,856079,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia cymbalaria,,species
Pavonia glechomoides,1051002,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia glechomoides,,species
Pavonia hastata,52355,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia hastata,Pavonia Rosada,species
Pavonia rosengurttii,1211407,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia rosengurttii,,species
Pavonia sepium,467158,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia sepium,Malva del bosque,species
Rhynchosida physocalyx,167843,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Rhynchosida,Rhynchosida physocalyx,,species
Sida anomala,982704,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida anomala,,species
Sida dubia,1304914,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida dubia,,species
Sida rhombifolia,79077,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida rhombifolia,tlalamate,species
Sida spinosa,79078,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sida,Sida spinosa,Huinar,species
Sphaeralcea bonariensis,541592,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,Sphaeralcea bonariensis,Malva blanca,species
Tilia cordata,132600,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Tilia,Tilia cordata,Tilo silvestre,species
Waltheria communis,993227,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Waltheria,Waltheria communis,,species
Wissadula glechomatifolia,897747,Plantae,Plantae,Magnoliopsida,Malvales,Malvaceae,Wissadula,Wissadula glechomatifolia,,species
Daphnopsis racemosa,982388,Plantae,Plantae,Magnoliopsida,Malvales,Thymelaeaceae,Daphnopsis,Daphnopsis racemosa,Envira,species
Combretum fruticosum,284830,Plantae,Plantae,Magnoliopsida,Myrtales,Combretaceae,Combretum,Combretum fruticosum,Bejuco colorado,species
Terminalia australis,790464,Plantae,Plantae,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia australis,Palo amarillo,species
Cuphea carthagenensis,161255,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea carthagenensis,escobilla,species
Cuphea fruticosa,870911,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea fruticosa,Siete sangrías,species
Cuphea glutinosa,161256,Plantae,Plantae,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea glutinosa,Siete sangrías,species
